path,composition,minority,minority_count,majority,mixed,task_order,replicate_id,round,sender,receiver,sender_family,receiver_family,pair_type,sent,received,returned,return_proportion,zero_receipt
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,2,10,Agent_2,Agent_6,GPT,Sonnet,cross,5.0,15.0,8.0,0.5333333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,2,10,Agent_4,Agent_3,Sonnet,Sonnet,same,5.0,15.0,8.0,0.5333333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,2,10,Agent_8,Agent_7,Sonnet,Sonnet,same,5.0,15.0,8.5,0.5666666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,2,10,Agent_1,Agent_5,GPT,Sonnet,cross,5.0,15.0,7.5,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,1,Agent_6,Agent_8,Sonnet,Sonnet,same,2.0,6.0,1.5,0.25,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,1,Agent_2,Agent_4,GPT,Sonnet,cross,3.0,9.0,3.0,0.3333333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,1,Agent_5,Agent_1,Sonnet,GPT,cross,4.0,12.0,3.41,0.2841666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,1,Agent_3,Agent_7,Sonnet,Sonnet,same,5.0,15.0,6.0,0.4,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,2,Agent_4,Agent_3,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,2,Agent_1,Agent_6,GPT,Sonnet,cross,2.0,6.0,3.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,2,Agent_8,Agent_5,Sonnet,Sonnet,same,2.5,7.5,3.5,0.4666666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,2,Agent_7,Agent_2,Sonnet,GPT,cross,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,3,Agent_3,Agent_5,Sonnet,Sonnet,same,4.0,12.0,5.5,0.4583333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,3,Agent_6,Agent_2,Sonnet,GPT,cross,3.0,9.0,4.0,0.4444444444444444,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,3,Agent_8,Agent_7,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,3,Agent_1,Agent_4,GPT,Sonnet,cross,5.0,15.0,8.0,0.5333333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,4,Agent_7,Agent_1,Sonnet,GPT,cross,4.0,12.0,4.77,0.39749999999999996,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,4,Agent_2,Agent_8,GPT,Sonnet,cross,5.0,15.0,6.54,0.436,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,4,Agent_4,Agent_6,Sonnet,Sonnet,same,4.0,12.0,5.0,0.4166666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,4,Agent_5,Agent_3,Sonnet,Sonnet,same,4.0,12.0,5.5,0.4583333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,5,Agent_2,Agent_4,GPT,Sonnet,cross,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,5,Agent_5,Agent_7,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,5,Agent_8,Agent_6,Sonnet,Sonnet,same,4.5,13.5,6.5,0.48148148148148145,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,5,Agent_3,Agent_1,Sonnet,GPT,cross,4.0,12.0,4.6,0.3833333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,6,Agent_7,Agent_5,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,6,Agent_4,Agent_8,Sonnet,Sonnet,same,4.5,13.5,7.0,0.5185185185185185,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,6,Agent_6,Agent_3,Sonnet,Sonnet,same,4.0,12.0,5.2,0.43333333333333335,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,6,Agent_1,Agent_2,GPT,GPT,same,5.0,15.0,4.6,0.30666666666666664,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,7,Agent_8,Agent_1,Sonnet,GPT,cross,4.0,12.0,5.3,0.44166666666666665,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,7,Agent_4,Agent_5,Sonnet,Sonnet,same,4.5,13.5,6.0,0.4444444444444444,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,7,Agent_7,Agent_6,Sonnet,Sonnet,same,4.0,12.0,5.0,0.4166666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,7,Agent_3,Agent_2,Sonnet,GPT,cross,4.0,12.0,5.43,0.45249999999999996,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,8,Agent_5,Agent_4,Sonnet,Sonnet,same,4.5,13.5,7.0,0.5185185185185185,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,8,Agent_2,Agent_7,GPT,Sonnet,cross,5.0,15.0,6.54,0.436,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,8,Agent_6,Agent_3,Sonnet,Sonnet,same,4.0,12.0,4.7,0.39166666666666666,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,8,Agent_1,Agent_8,GPT,Sonnet,cross,5.0,15.0,6.7,0.44666666666666666,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,9,Agent_2,Agent_7,GPT,Sonnet,cross,4.0,12.0,5.5,0.4583333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,9,Agent_5,Agent_6,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,9,Agent_1,Agent_4,GPT,Sonnet,cross,4.0,12.0,4.5,0.375,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,9,Agent_8,Agent_3,Sonnet,Sonnet,same,4.0,12.0,5.1,0.425,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,10,Agent_4,Agent_8,Sonnet,Sonnet,same,4.0,12.0,5.5,0.4583333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,10,Agent_7,Agent_1,Sonnet,GPT,cross,4.0,12.0,4.59,0.3825,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,10,Agent_6,Agent_5,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,3,10,Agent_3,Agent_2,Sonnet,GPT,cross,4.0,12.0,5.895,0.49124999999999996,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,1,Agent_8,Agent_2,Sonnet,GPT,cross,4.0,12.0,5.13,0.4275,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,1,Agent_5,Agent_1,Sonnet,GPT,cross,3.0,9.0,4.31,0.47888888888888886,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,1,Agent_7,Agent_4,Sonnet,Sonnet,same,4.0,12.0,6.0,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,1,Agent_6,Agent_3,Sonnet,Sonnet,same,2.5,7.5,3.0,0.4,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,2,Agent_1,Agent_8,GPT,Sonnet,cross,5.0,15.0,7.0,0.4666666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,2,Agent_2,Agent_6,GPT,Sonnet,cross,2.5,7.5,2.5,0.3333333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,2,Agent_3,Agent_7,Sonnet,Sonnet,same,4.0,12.0,5.5,0.4583333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,2,Agent_4,Agent_5,Sonnet,Sonnet,same,4.0,12.0,5.0,0.4166666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,3,Agent_4,Agent_3,Sonnet,Sonnet,same,4.0,12.0,4.9,0.4083333333333334,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,3,Agent_7,Agent_8,Sonnet,Sonnet,same,4.0,12.0,5.0,0.4166666666666667,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,3,Agent_5,Agent_2,Sonnet,GPT,cross,3.0,9.0,4.47,0.49666666666666665,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,3,Agent_1,Agent_6,GPT,Sonnet,cross,5.0,15.0,7.5,0.5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,4,Agent_2,Agent_1,GPT,GPT,same,5.0,15.0,7.14,0.476,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,4,Agent_3,Agent_7,Sonnet,Sonnet,same,4.0,12.0,5.5,0.4583333333333333,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,4,4,Agent_6,Agent_4,Sonnet,Sonnet,same,3.5,10.5,5.5,0.5238095238095238,0.0
