path,composition,minority,minority_count,majority,mixed,task_order,replicate_id,agent_id,family,is_minority,final_balance
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,2,Agent_6,GPT,False,73.44
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,2,Agent_7,GPT,False,64.22500000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,2,Agent_8,GPT,False,64.69999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_1,Gemini,True,75.8
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_2,Gemini,True,71.245
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_3,Gemini,True,72.83
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_4,Gemini,True,76.28999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_5,GPT,False,74.18
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_6,GPT,False,72.63
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_7,GPT,False,75.12
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,3,Agent_8,GPT,False,76.005
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_1,Gemini,True,71.03
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_2,Gemini,True,71.515
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_3,Gemini,True,71.76
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_4,Gemini,True,74.69000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_5,GPT,False,73.66000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_6,GPT,False,77.13999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_7,GPT,False,75.38000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,myth_game,4,Agent_8,GPT,False,72.825
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_1,GPT,True,66.82
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_2,Sonnet,False,63.06
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_3,Sonnet,False,63.2
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_4,Sonnet,False,63.39
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_5,Sonnet,False,71.45
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_6,Sonnet,False,61.60000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_7,Sonnet,False,62.989999999999995
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,0,Agent_8,Sonnet,False,63.489999999999995
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_1,GPT,True,70.33
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_2,Sonnet,False,63.57
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_3,Sonnet,False,66.1
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_4,Sonnet,False,80.86
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_5,Sonnet,False,67.6
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_6,Sonnet,False,72.14
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_7,Sonnet,False,68.5
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,1,Agent_8,Sonnet,False,66.9
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_1,GPT,True,68.47
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_2,Sonnet,False,59.86
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_3,Sonnet,False,61.6
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_4,Sonnet,False,56.93000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_5,Sonnet,False,59.89
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_6,Sonnet,False,55.67
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_7,Sonnet,False,56.54
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,2,Agent_8,Sonnet,False,53.53999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_1,GPT,True,67.21499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_2,Sonnet,False,64.97
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_3,Sonnet,False,63.07
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_4,Sonnet,False,69.16499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_5,Sonnet,False,59.169999999999995
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_6,Sonnet,False,61.4
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_7,Sonnet,False,53.68000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,3,Agent_8,Sonnet,False,67.33000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_1,GPT,True,72.42999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_2,Sonnet,False,65.7
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_3,Sonnet,False,71.3
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_4,Sonnet,False,66.76
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_5,Sonnet,False,70.97
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_6,Sonnet,False,72.41
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_7,Sonnet,False,64.5
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,GPT,1,Sonnet,True,myth_game,4,Agent_8,Sonnet,False,69.43
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_1,GPT,True,72.98
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_2,GPT,True,77.83
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_3,Sonnet,False,75.605
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_4,Sonnet,False,68.015
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_5,Sonnet,False,74.34
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_6,Sonnet,False,75.83
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_7,Sonnet,False,73.9
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,0,Agent_8,Sonnet,False,71.5
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,1,Agent_1,GPT,True,71.02
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,GPT,2,Sonnet,True,myth_game,1,Agent_2,GPT,True,72.645
