path,composition,mixed,first_sender_family,task_order,replicate_id,round,sender_family,receiver_family,sent,received,returned,return_proportion,zero_receipt,sender_payoff,receiver_payoff,balance_Agent_1,balance_Agent_2,family_Agent_1,family_Agent_2,total_balance
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_000_neutral_rep00.json,Gemini+Gemini,False,Gemini,game,0,8,Gemini,Gemini,5.0,15.0,6.39,0.426,0.0,6.39,8.61,60.300000000000004,59.699999999999996,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_000_neutral_rep00.json,Gemini+Gemini,False,Gemini,game,0,9,Gemini,Gemini,5.0,15.0,7.17,0.478,0.0,7.17,7.83,67.47,67.53,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_000_neutral_rep00.json,Gemini+Gemini,False,Gemini,game,0,10,Gemini,Gemini,5.0,15.0,6.8,0.4533333333333333,0.0,6.8,8.2,75.67,74.33,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,1,Gemini,Gemini,5.0,15.0,7.15,0.4766666666666667,0.0,7.15,7.85,7.15,7.85,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,2,Gemini,Gemini,5.0,15.0,6.73,0.4486666666666667,0.0,6.73,8.27,15.42,14.58,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,3,Gemini,Gemini,5.0,15.0,6.74,0.44933333333333336,0.0,6.74,8.26,22.16,22.84,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,4,Gemini,Gemini,5.0,15.0,6.06,0.40399999999999997,0.0,6.06,8.940000000000001,31.1,28.9,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,5,Gemini,Gemini,5.0,15.0,7.06,0.4706666666666666,0.0,7.06,7.94,38.160000000000004,36.839999999999996,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,6,Gemini,Gemini,5.0,15.0,6.39,0.426,0.0,6.39,8.61,46.77,43.23,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,7,Gemini,Gemini,5.0,15.0,6.15,0.41000000000000003,0.0,6.15,8.85,52.92,52.08,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,8,Gemini,Gemini,5.0,15.0,7.02,0.46799999999999997,0.0,7.02,7.98,60.900000000000006,59.099999999999994,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,9,Gemini,Gemini,5.0,15.0,6.88,0.45866666666666667,0.0,6.88,8.120000000000001,67.78,67.22,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,Gemini,game,1,10,Gemini,Gemini,5.0,15.0,6.09,0.40599999999999997,0.0,6.09,8.91,76.69,73.31,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,1,Gemini,Gemini,5.0,15.0,7.32,0.48800000000000004,0.0,7.32,7.68,7.32,7.68,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,2,Gemini,Gemini,5.0,15.0,7.02,0.46799999999999997,0.0,7.02,7.98,15.3,14.7,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,3,Gemini,Gemini,5.0,15.0,6.23,0.4153333333333334,0.0,6.23,8.77,21.53,23.47,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,4,Gemini,Gemini,5.0,15.0,6.06,0.40399999999999997,0.0,6.06,8.940000000000001,30.470000000000002,29.529999999999998,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,5,Gemini,Gemini,5.0,15.0,6.18,0.412,0.0,6.18,8.82,36.650000000000006,38.349999999999994,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,6,Gemini,Gemini,5.0,15.0,6.25,0.4166666666666667,0.0,6.25,8.75,45.400000000000006,44.599999999999994,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,7,Gemini,Gemini,5.0,15.0,6.74,0.44933333333333336,0.0,6.74,8.26,52.14000000000001,52.85999999999999,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,8,Gemini,Gemini,5.0,15.0,6.74,0.44933333333333336,0.0,6.74,8.26,60.400000000000006,59.599999999999994,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,9,Gemini,Gemini,5.0,15.0,6.56,0.4373333333333333,0.0,6.56,8.440000000000001,66.96000000000001,68.03999999999999,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,Gemini,game,2,10,Gemini,Gemini,5.0,15.0,6.63,0.442,0.0,6.63,8.370000000000001,75.33000000000001,74.66999999999999,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,1,Gemini,Gemini,5.0,15.0,6.01,0.40066666666666667,0.0,6.01,8.99,6.01,8.99,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,2,Gemini,Gemini,5.0,15.0,7.02,0.46799999999999997,0.0,7.02,7.98,13.99,16.009999999999998,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,3,Gemini,Gemini,5.0,15.0,6.8,0.4533333333333333,0.0,6.8,8.2,20.79,24.209999999999997,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,4,Gemini,Gemini,5.0,15.0,6.27,0.418,0.0,6.27,8.73,29.52,30.479999999999997,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,5,Gemini,Gemini,5.0,15.0,6.57,0.438,0.0,6.57,8.43,36.09,38.91,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,6,Gemini,Gemini,5.0,15.0,7.4,0.49333333333333335,0.0,7.4,7.6,43.690000000000005,46.309999999999995,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,7,Gemini,Gemini,5.0,15.0,6.8,0.4533333333333333,0.0,6.8,8.2,50.49,54.50999999999999,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,8,Gemini,Gemini,5.0,15.0,7.0,0.4666666666666667,0.0,7.0,8.0,58.49,61.50999999999999,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,9,Gemini,Gemini,5.0,15.0,7.0,0.4666666666666667,0.0,7.0,8.0,65.49000000000001,69.50999999999999,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,Gemini,game,3,10,Gemini,Gemini,5.0,15.0,7.0,0.4666666666666667,0.0,7.0,8.0,73.49000000000001,76.50999999999999,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,1,Gemini,Gemini,5.0,15.0,6.34,0.42266666666666663,0.0,6.34,8.66,6.34,8.66,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,2,Gemini,Gemini,5.0,15.0,6.81,0.45399999999999996,0.0,6.81,8.190000000000001,14.530000000000001,15.469999999999999,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,3,Gemini,Gemini,5.0,15.0,5.78,0.38533333333333336,0.0,5.78,9.219999999999999,20.310000000000002,24.689999999999998,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,4,Gemini,Gemini,5.0,15.0,7.14,0.476,0.0,7.14,7.86,28.17,31.83,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,5,Gemini,Gemini,5.0,15.0,6.4,0.4266666666666667,0.0,6.4,8.6,34.57,40.43,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,6,Gemini,Gemini,5.0,15.0,7.49,0.49933333333333335,0.0,7.49,7.51,42.08,47.92,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,7,Gemini,Gemini,5.0,15.0,6.88,0.45866666666666667,0.0,6.88,8.120000000000001,48.96,56.040000000000006,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,8,Gemini,Gemini,5.0,15.0,7.05,0.47,0.0,7.05,7.95,56.910000000000004,63.09,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,9,Gemini,Gemini,5.0,15.0,6.27,0.418,0.0,6.27,8.73,63.18000000000001,71.82000000000001,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,Gemini,game,4,10,Gemini,Gemini,5.0,15.0,6.465,0.431,0.0,6.465,8.535,71.715,78.28500000000001,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,1,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,GPT,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,2,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,GPT,GPT,10.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,3,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,10.0,5.0,GPT,GPT,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,4,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,10.0,10.0,GPT,GPT,20.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,5,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,15.0,10.0,GPT,GPT,25.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,6,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,15.0,15.0,GPT,GPT,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,7,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,20.0,15.0,GPT,GPT,35.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,8,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,20.0,20.0,GPT,GPT,40.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,9,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,20.0,GPT,GPT,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_000_neutral_rep00.json,GPT+GPT,False,GPT,game,0,10,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,25.0,GPT,GPT,50.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,1,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,GPT,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,2,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,GPT,GPT,10.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,3,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,10.0,5.0,GPT,GPT,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,4,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,10.0,10.0,GPT,GPT,20.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,5,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,15.0,10.0,GPT,GPT,25.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,6,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,15.0,15.0,GPT,GPT,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,7,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,20.0,15.0,GPT,GPT,35.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,8,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,20.0,20.0,GPT,GPT,40.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,9,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,20.0,GPT,GPT,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gpt_n5/gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gpt_n5_001_neutral_rep01.json,GPT+GPT,False,GPT,game,1,10,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,25.0,GPT,GPT,50.0
