path,composition,mixed,task_order,replicate_id,family,metric,n_decisions,value
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gemini_sonnet_n3_002_neutral_rep05.json,Sonnet+Gemini,True,game,5,Gemini,return,5,0.4512391644221541
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gemini_sonnet_n3_002_neutral_rep05.json,Sonnet+Gemini,True,game,5,Sonnet,return,5,0.46559999999999996
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_000_neutral_rep01.json,Gemini+GPT,True,game,1,GPT,return,2,0.30500000000000005
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_000_neutral_rep01.json,Gemini+GPT,True,game,1,Gemini,return,1,0.4493333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,game,3,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,game,5,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,game,1,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,game,3,GPT,return,1,0.0066666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,game,5,GPT,return,3,0.13944444444444443
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,game,5,Sonnet,return,2,0.46199999999999997
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,0,GPT,return,5,0.37353333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,0,Gemini,return,5,0.43855555555555553
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,2,GPT,return,5,0.3426
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,2,Gemini,return,5,0.4269333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,4,GPT,return,5,0.34146666666666664
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,4,Gemini,return,5,0.4636333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,1,Gemini,return,5,0.4275555555555555
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,1,Sonnet,return,5,0.4514666666666667
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,3,Gemini,return,5,0.4582640522875817
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,3,Sonnet,return,5,0.5898666666666668
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,5,Gemini,return,5,0.46146396396396394
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,5,Sonnet,return,5,0.5306666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,1,GPT,return,5,0.3453333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,1,Gemini,return,4,0.39799183006535943
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_gemini_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,3,GPT,return,5,0.4025333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_gemini_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,3,Gemini,return,5,0.41466666666666663
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_gemini_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,5,GPT,return,5,0.4533333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_gemini_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Gemini+GPT,True,game_myth,5,Gemini,return,4,0.4710833333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,1,GPT,return,5,0.3926666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,1,Sonnet,return,4,0.5291666666666667
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,3,GPT,return,5,0.5135008714596949
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,3,Sonnet,return,4,0.5907407407407408
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,5,GPT,return,5,0.44418713450292396
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gpt_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,5,Sonnet,return,4,0.5111111111111111
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gemini_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,0,Gemini,return,5,0.4549333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gemini_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,0,Sonnet,return,5,0.4630666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gemini_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,2,Gemini,return,5,0.44606666666666667
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gemini_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,2,Sonnet,return,5,0.4933333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gemini_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,4,Gemini,return,5,0.4278666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gemini_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+Gemini,True,game_myth,4,Sonnet,return,5,0.4753333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,0,GPT,return,5,0.6377085137085137
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,0,Sonnet,return,5,0.512063492063492
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,2,GPT,return,5,0.29955555555555546
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,2,Sonnet,return,5,0.40604444444444443
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,4,GPT,return,4,0.04166666666666665
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_sonnet_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+GPT,True,game_myth,4,Sonnet,return,5,0.14166666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gemini_n3_000_neutral_rep00.json,Sonnet+Gemini,True,game,0,Gemini,return,5,0.4500185185185185
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gemini_n3_000_neutral_rep00.json,Sonnet+Gemini,True,game,0,Sonnet,return,5,0.4573333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gemini_n3_001_neutral_rep02.json,Sonnet+Gemini,True,game,2,Gemini,return,5,0.31620105820105815
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gemini_n3_001_neutral_rep02.json,Sonnet+Gemini,True,game,2,Sonnet,return,5,0.317037037037037
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gemini_n3_002_neutral_rep04.json,Sonnet+Gemini,True,game,4,Gemini,return,5,0.4212295321637427
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gemini_n3_002_neutral_rep04.json,Sonnet+Gemini,True,game,4,Sonnet,return,5,0.4658666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_000_neutral_rep00.json,Sonnet+GPT,True,game,0,GPT,return,4,0.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_001_neutral_rep02.json,Sonnet+GPT,True,game,2,GPT,return,2,0.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_002_neutral_rep04.json,Sonnet+GPT,True,game,4,GPT,return,2,0.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,0,GPT,return,5,0.43520000000000003
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,0,Gemini,return,5,0.4496089466089466
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,2,GPT,return,5,0.43953333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,2,Gemini,return,5,0.43600000000000005
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,4,GPT,return,5,0.4318666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,4,Gemini,return,5,0.46256666666666657
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,1,Gemini,return,5,0.4294444444444444
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,1,Sonnet,return,5,0.5166666666666667
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,3,Gemini,return,5,0.47426666666666667
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,3,Sonnet,return,5,0.5266666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,5,Gemini,return,5,0.45999999999999996
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,5,Sonnet,return,5,0.62
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,1,GPT,return,5,0.4271999999999999
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,1,Gemini,return,5,0.4465333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,3,GPT,return,5,0.46213333333333334
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,3,Gemini,return,5,0.4129333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,5,GPT,return,5,0.44866666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Gemini+GPT,True,myth_game,5,Gemini,return,5,0.46560000000000007
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,1,GPT,return,5,0.4676774193548387
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,1,Sonnet,return,5,0.47433333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,3,GPT,return,5,0.4772222222222222
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,3,Sonnet,return,5,0.5055555555555555
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,5,GPT,return,5,0.31117536606373813
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,5,Sonnet,return,5,0.5554444444444444
