path,composition,mixed,minority,minority_count,majority,task_order,replicate_id,family,metric,n_decisions,value
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,0,GPT,sent,5,4.4
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,0,Sonnet,sent,35,3.8857142857142857
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,1,GPT,sent,5,5.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,1,Sonnet,sent,35,4.371428571428571
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,2,GPT,sent,5,4.6
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,2,Sonnet,sent,35,3.2357142857142858
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,3,GPT,sent,5,4.8
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,3,Sonnet,sent,35,3.6857142857142855
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,4,GPT,sent,5,5.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt1_sonnet7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,myth_game,4,Sonnet,sent,35,4.335714285714285
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,0,GPT,sent,10,4.8
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,0,Sonnet,sent,30,4.9
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,1,GPT,sent,10,4.4
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,1,Sonnet,sent,30,4.575
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,2,GPT,sent,10,4.3
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,2,Sonnet,sent,30,4.658333333333333
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,3,GPT,sent,10,4.2
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,3,Sonnet,sent,30,3.95
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,4,GPT,sent,10,4.05
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt2_sonnet6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,myth_game,4,Sonnet,sent,30,3.6666666666666665
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,0,GPT,sent,20,4.475
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,0,Sonnet,sent,20,3.65
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,1,GPT,sent,20,2.6
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,1,Sonnet,sent,20,3.075
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,2,GPT,sent,20,4.325
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,2,Sonnet,sent,20,4.2275
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,3,GPT,sent,20,4.35
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,3,Sonnet,sent,20,4.05
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,4,GPT,sent,20,3.649
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,myth_game,4,Sonnet,sent,20,4.05
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_000_neutral_rep00.json,8 Sonnet,False,Sonnet,8,Sonnet,game,0,Sonnet,sent,40,3.1625
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_001_neutral_rep01.json,8 Sonnet,False,Sonnet,8,Sonnet,game,1,Sonnet,sent,40,2.95
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_002_neutral_rep02.json,8 Sonnet,False,Sonnet,8,Sonnet,game,2,Sonnet,sent,40,2.9125
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_003_neutral_rep03.json,8 Sonnet,False,Sonnet,8,Sonnet,game,3,Sonnet,sent,40,2.9875
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_004_neutral_rep04.json,8 Sonnet,False,Sonnet,8,Sonnet,game,4,Sonnet,sent,40,3.075
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_000_neutral_rep00.json,8 Gemini,False,Gemini,8,Gemini,game,0,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_001_neutral_rep01.json,8 Gemini,False,Gemini,8,Gemini,game,1,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_002_neutral_rep02.json,8 Gemini,False,Gemini,8,Gemini,game,2,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_003_neutral_rep03.json,8 Gemini,False,Gemini,8,Gemini,game,3,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_004_neutral_rep04.json,8 Gemini,False,Gemini,8,Gemini,game,4,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_000_neutral_rep00.json,8 GPT,False,GPT,8,GPT,game,0,GPT,sent,40,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_001_neutral_rep01.json,8 GPT,False,GPT,8,GPT,game,1,GPT,sent,40,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_002_neutral_rep02.json,8 GPT,False,GPT,8,GPT,game,2,GPT,sent,40,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_003_neutral_rep03.json,8 GPT,False,GPT,8,GPT,game,3,GPT,sent,40,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_004_neutral_rep04.json,8 GPT,False,GPT,8,GPT,game,4,GPT,sent,40,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,game_myth,0,Sonnet,sent,40,2.9375
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,game_myth,1,Sonnet,sent,40,2.86875
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,game_myth,2,Sonnet,sent,40,2.925
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_003_neutral_rep03_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,game_myth,3,Sonnet,sent,40,2.7875
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_004_neutral_rep04_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,game_myth,4,Sonnet,sent,40,3.0375
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,game_myth,0,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,game_myth,1,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,game_myth,2,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,game_myth,3,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,game_myth,4,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,game_myth,0,GPT,sent,40,2.3
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,game_myth,1,GPT,sent,40,0.475
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,game_myth,2,GPT,sent,40,0.7635
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,game_myth,3,GPT,sent,40,1.45
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,game_myth,4,GPT,sent,40,1.5
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,myth_game,0,Sonnet,sent,40,4.8375
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,myth_game,1,Sonnet,sent,40,3.8
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,myth_game,2,Sonnet,sent,40,4.2375
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_003_neutral_rep03_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,myth_game,3,Sonnet,sent,40,4.1875
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_004_neutral_rep04_memtest_memory_primary_anything.json,8 Sonnet,False,Sonnet,8,Sonnet,myth_game,4,Sonnet,sent,40,4.805000000000001
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,myth_game,0,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,myth_game,1,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,myth_game,2,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,myth_game,3,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,8 Gemini,False,Gemini,8,Gemini,myth_game,4,Gemini,sent,40,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,myth_game,0,GPT,sent,40,2.525
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,myth_game,1,GPT,sent,40,0.5565
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,myth_game,2,GPT,sent,40,2.25
